0.2357,0,T2025_00526.jpg,T2025_02999.jpg
0.2563,0,T2025_02712.jpg,T2025_00949.jpg
0.0622,0,T2025_02065.jpg,T2025_02085.jpg
-0.1292,1,T2025_01257.jpg,T2025_00974.jpg
0.6634,1,T2025_00163.jpg,T2025_01186.jpg
-0.0329,1,T2025_02546.jpg,T2025_00922.jpg
0.5559,0,T2025_00698.jpg,T2025_00637.jpg
0.0222,1,T2025_00626.jpg,T2025_01732.jpg
0.3857,1,T2025_00819.jpg,T2025_02367.jpg
0.3973,1,T2025_03091.jpg,T2025_03023.jpg
0.1685,1,T2025_02545.jpg,T2025_00729.jpg
0.2100,1,T2025_02510.jpg,T2025_02057.jpg
0.1121,0,T2025_00047.jpg,T2025_00876.jpg
0.8475,0,T2025_00871.jpg,T2025_00189.jpg
0.0465,1,T2025_00039.jpg,T2025_02482.jpg
0.6474,0,T2025_01161.jpg,T2025_02316.jpg
0.1435,1,T2025_01567.jpg,T2025_02053.jpg
0.3517,1,T2025_01701.jpg,T2025_00669.jpg
0.1843,1,T2025_01955.jpg,T2025_01053.jpg
0.1800,0,T2025_00251.jpg,T2025_02170.jpg
0.1197,0,T2025_02898.jpg,T2025_01089.jpg
0.1260,0,T2025_03039.jpg,T2025_00336.jpg
0.4654,0,T2025_02993.jpg,T2025_01910.jpg
0.7169,0,T2025_01044.jpg,T2025_01493.jpg
0.3905,0,T2025_01405.jpg,T2025_02809.jpg
0.3263,1,T2025_01698.jpg,T2025_01792.jpg
0.1123,0,T2025_01287.jpg,T2025_02930.jpg
0.5152,0,T2025_02261.jpg,T2025_01800.jpg
0.6688,1,T2025_00640.jpg,T2025_01247.jpg
0.2625,1,T2025_01519.jpg,T2025_02220.jpg
1.0000,1,T2025_03066.jpg,T2025_03066.jpg
0.4001,1,T2025_00848.jpg,T2025_03038.jpg
0.0351,0,T2025_01712.jpg,T2025_00265.jpg
0.0603,0,T2025_01285.jpg,T2025_00048.jpg
-0.0818,1,T2025_00372.jpg,T2025_01431.jpg
0.0771,0,T2025_01953.jpg,T2025_01125.jpg
0.0651,1,T2025_02735.jpg,T2025_01468.jpg
0.1023,0,T2025_00418.jpg,T2025_00373.jpg
0.6995,1,T2025_00919.jpg,T2025_02863.jpg
0.0123,0,T2025_00361.jpg,T2025_02261.jpg
0.2319,1,T2025_00559.jpg,T2025_01058.jpg
-0.0015,0,T2025_01070.jpg,T2025_01808.jpg
0.1286,0,T2025_00938.jpg,T2025_02667.jpg
0.7910,0,T2025_01045.jpg,T2025_00352.jpg
0.0666,0,T2025_02903.jpg,T2025_02466.jpg
0.4099,1,T2025_00015.jpg,T2025_00658.jpg
0.6040,0,T2025_02446.jpg,T2025_01374.jpg
-0.0749,1,T2025_00736.jpg,T2025_00875.jpg
-0.0375,0,T2025_02407.jpg,T2025_00961.jpg
1.0000,1,T2025_01649.jpg,T2025_01649.jpg
0.3735,0,T2025_00104.jpg,T2025_02047.jpg
0.2222,1,T2025_00438.jpg,T2025_02125.jpg
0.3214,1,T2025_00534.jpg,T2025_01012.jpg
0.0106,1,T2025_00103.jpg,T2025_02800.jpg
0.4587,0,T2025_01892.jpg,T2025_01009.jpg
-0.0006,0,T2025_01040.jpg,T2025_00551.jpg
0.1900,1,T2025_00339.jpg,T2025_00073.jpg
0.3046,1,T2025_03010.jpg,T2025_00579.jpg
0.3237,1,T2025_00669.jpg,T2025_02586.jpg
0.0924,0,T2025_00359.jpg,T2025_00854.jpg
0.1839,1,T2025_02230.jpg,T2025_02385.jpg
0.5757,1,T2025_00186.jpg,T2025_02892.jpg
0.1604,1,T2025_02243.jpg,T2025_02482.jpg
0.2595,1,T2025_00171.jpg,T2025_02812.jpg
0.4554,1,T2025_02319.jpg,T2025_00807.jpg
0.6886,0,T2025_02769.jpg,T2025_00569.jpg
0.1590,0,T2025_00609.jpg,T2025_02254.jpg
0.2664,1,T2025_00197.jpg,T2025_02960.jpg
0.0051,1,T2025_03027.jpg,T2025_02682.jpg
-0.0276,1,T2025_01921.jpg,T2025_01027.jpg
0.0139,1,T2025_02792.jpg,T2025_01900.jpg
0.1032,1,T2025_01835.jpg,T2025_00839.jpg
0.6537,0,T2025_01700.jpg,T2025_00471.jpg
0.0198,1,T2025_00164.jpg,T2025_00491.jpg
0.2809,0,T2025_01544.jpg,T2025_03014.jpg
0.4242,0,T2025_03098.jpg,T2025_01105.jpg
0.4993,1,T2025_01461.jpg,T2025_02790.jpg
0.1273,1,T2025_00736.jpg,T2025_02369.jpg
0.0785,1,T2025_02490.jpg,T2025_00190.jpg
0.2612,0,T2025_01756.jpg,T2025_02297.jpg
0.7503,0,T2025_02694.jpg,T2025_02017.jpg
0.1240,1,T2025_00553.jpg,T2025_01760.jpg
0.1083,0,T2025_00888.jpg,T2025_01734.jpg
0.6778,0,T2025_00874.jpg,T2025_01897.jpg
0.2703,1,T2025_00769.jpg,T2025_02108.jpg
-0.0977,0,T2025_01043.jpg,T2025_01265.jpg
0.1887,1,T2025_02435.jpg,T2025_01427.jpg
0.0972,0,T2025_01015.jpg,T2025_00121.jpg
0.2390,0,T2025_02579.jpg,T2025_01906.jpg
0.1470,0,T2025_02346.jpg,T2025_00133.jpg
0.0805,1,T2025_00563.jpg,T2025_02519.jpg
0.6620,1,T2025_00902.jpg,T2025_00670.jpg
0.1478,0,T2025_02033.jpg,T2025_02023.jpg
0.5888,0,T2025_02440.jpg,T2025_02449.jpg
0.9936,1,T2025_02557.jpg,T2025_01373.jpg
0.8249,0,T2025_02931.jpg,T2025_00206.jpg
-0.0987,0,T2025_01948.jpg,T2025_02000.jpg
-0.1154,1,T2025_02176.jpg,T2025_00411.jpg
0.4426,1,T2025_02064.jpg,T2025_02550.jpg
0.1463,1,T2025_01078.jpg,T2025_02453.jpg
0.7727,0,T2025_02127.jpg,T2025_01400.jpg
0.0845,0,T2025_01930.jpg,T2025_01031.jpg
0.4923,1,T2025_01438.jpg,T2025_00048.jpg
0.3452,0,T2025_01615.jpg,T2025_02752.jpg
0.1647,1,T2025_00261.jpg,T2025_00702.jpg
0.6099,1,T2025_02505.jpg,T2025_00902.jpg
0.2413,0,T2025_00715.jpg,T2025_00970.jpg
0.8030,0,T2025_01994.jpg,T2025_01316.jpg
0.1627,1,T2025_02371.jpg,T2025_01812.jpg
0.1448,0,T2025_00776.jpg,T2025_00858.jpg
0.2468,1,T2025_00798.jpg,T2025_02696.jpg
0.5816,0,T2025_02130.jpg,T2025_01093.jpg
0.6072,1,T2025_01076.jpg,T2025_02963.jpg
1.0000,0,T2025_02769.jpg,T2025_02769.jpg
0.2750,1,T2025_02360.jpg,T2025_02647.jpg
0.4478,0,T2025_02422.jpg,T2025_00355.jpg
0.1165,0,T2025_01341.jpg,T2025_03082.jpg
0.2011,0,T2025_02390.jpg,T2025_02286.jpg
0.1042,0,T2025_01858.jpg,T2025_03032.jpg
0.3942,0,T2025_00873.jpg,T2025_02946.jpg
0.7955,0,T2025_02908.jpg,T2025_02041.jpg
0.0637,1,T2025_00558.jpg,T2025_02833.jpg
0.3539,1,T2025_02558.jpg,T2025_01326.jpg
0.5979,1,T2025_00184.jpg,T2025_01313.jpg
0.7253,1,T2025_02062.jpg,T2025_02809.jpg
0.1338,1,T2025_02150.jpg,T2025_00610.jpg
0.3172,1,T2025_01905.jpg,T2025_01726.jpg
0.5339,0,T2025_02476.jpg,T2025_01166.jpg
0.7421,1,T2025_00563.jpg,T2025_03103.jpg
0.3371,0,T2025_02376.jpg,T2025_01128.jpg
0.4224,1,T2025_00332.jpg,T2025_00322.jpg
0.0264,0,T2025_03063.jpg,T2025_01323.jpg
0.5187,1,T2025_02205.jpg,T2025_01559.jpg
0.3452,1,T2025_00586.jpg,T2025_01253.jpg
0.0916,0,T2025_01294.jpg,T2025_01163.jpg
0.1956,1,T2025_02119.jpg,T2025_01176.jpg
0.2247,0,T2025_00265.jpg,T2025_01258.jpg
-0.0256,1,T2025_02773.jpg,T2025_01172.jpg
0.2678,1,T2025_02072.jpg,T2025_01492.jpg
0.4052,1,T2025_01612.jpg,T2025_01964.jpg
0.4583,1,T2025_02808.jpg,T2025_00711.jpg
0.6859,0,T2025_00857.jpg,T2025_02896.jpg
0.2712,0,T2025_00623.jpg,T2025_02026.jpg
0.1448,1,T2025_01909.jpg,T2025_02894.jpg
0.2596,1,T2025_00406.jpg,T2025_01663.jpg
0.4581,1,T2025_00154.jpg,T2025_01134.jpg
0.2182,0,T2025_00808.jpg,T2025_02935.jpg
0.1976,1,T2025_02046.jpg,T2025_01445.jpg
0.2288,0,T2025_03073.jpg,T2025_02633.jpg
-0.0423,1,T2025_02221.jpg,T2025_00883.jpg
0.0267,1,T2025_02448.jpg,T2025_02616.jpg
0.0831,1,T2025_01573.jpg,T2025_00899.jpg
0.0233,1,T2025_02841.jpg,T2025_00792.jpg
0.0800,1,T2025_01126.jpg,T2025_02529.jpg
0.4357,1,T2025_02420.jpg,T2025_00150.jpg
0.1909,0,T2025_02995.jpg,T2025_00807.jpg
0.3479,1,T2025_02845.jpg,T2025_00993.jpg
0.2725,0,T2025_01207.jpg,T2025_01851.jpg
0.4641,1,T2025_02124.jpg,T2025_01690.jpg
0.5576,0,T2025_01572.jpg,T2025_00764.jpg
0.2736,1,T2025_00041.jpg,T2025_01128.jpg
0.2778,0,T2025_00415.jpg,T2025_00801.jpg
0.1728,0,T2025_00023.jpg,T2025_01991.jpg
0.3051,1,T2025_00743.jpg,T2025_00187.jpg
0.3087,1,T2025_00712.jpg,T2025_00172.jpg
0.3675,0,T2025_01244.jpg,T2025_02027.jpg
0.6332,0,T2025_02465.jpg,T2025_02056.jpg
0.7013,0,T2025_02555.jpg,T2025_01572.jpg
0.4109,0,T2025_00764.jpg,T2025_01494.jpg
-0.0383,1,T2025_01509.jpg,T2025_01667.jpg
0.7595,1,T2025_00241.jpg,T2025_01705.jpg
0.2165,1,T2025_02845.jpg,T2025_02163.jpg
0.8391,1,T2025_00622.jpg,T2025_03011.jpg
0.3568,0,T2025_00480.jpg,T2025_02527.jpg
0.2188,1,T2025_00795.jpg,T2025_02156.jpg
0.0272,0,T2025_02370.jpg,T2025_00806.jpg
0.4535,1,T2025_00646.jpg,T2025_01510.jpg
0.1934,0,T2025_02804.jpg,T2025_01036.jpg
0.1979,0,T2025_00651.jpg,T2025_01543.jpg
-0.2413,0,T2025_00480.jpg,T2025_02469.jpg
0.3649,1,T2025_02738.jpg,T2025_01695.jpg
-0.0615,0,T2025_02919.jpg,T2025_01478.jpg
0.1204,1,T2025_02150.jpg,T2025_02274.jpg
0.0589,0,T2025_01033.jpg,T2025_00685.jpg
0.2599,0,T2025_02021.jpg,T2025_02494.jpg
0.2862,0,T2025_00519.jpg,T2025_00147.jpg
0.0104,1,T2025_01383.jpg,T2025_01877.jpg
0.1838,1,T2025_01713.jpg,T2025_01874.jpg
0.2891,0,T2025_00383.jpg,T2025_02302.jpg
0.2341,1,T2025_02554.jpg,T2025_02749.jpg
0.3185,0,T2025_00356.jpg,T2025_02756.jpg
0.2263,1,T2025_01512.jpg,T2025_01254.jpg
0.2191,0,T2025_01048.jpg,T2025_02082.jpg
0.2139,1,T2025_02691.jpg,T2025_00992.jpg
0.2971,1,T2025_02177.jpg,T2025_00020.jpg
0.2410,1,T2025_02553.jpg,T2025_02469.jpg
0.7105,1,T2025_00775.jpg,T2025_02159.jpg
0.2825,1,T2025_03036.jpg,T2025_01721.jpg
0.3461,0,T2025_01267.jpg,T2025_00428.jpg
0.1812,0,T2025_01446.jpg,T2025_01933.jpg
0.3636,1,T2025_01996.jpg,T2025_02618.jpg
0.1208,1,T2025_01428.jpg,T2025_02476.jpg
0.1782,0,T2025_01286.jpg,T2025_02932.jpg
0.5106,0,T2025_00586.jpg,T2025_01368.jpg
0.3474,0,T2025_01658.jpg,T2025_02036.jpg
0.3937,1,T2025_00431.jpg,T2025_01718.jpg
0.4595,1,T2025_01412.jpg,T2025_00130.jpg
0.3398,0,T2025_02331.jpg,T2025_00416.jpg
0.7487,1,T2025_02915.jpg,T2025_01520.jpg
0.1899,1,T2025_03030.jpg,T2025_02705.jpg
0.3872,0,T2025_01297.jpg,T2025_01657.jpg
0.2789,0,T2025_01850.jpg,T2025_01899.jpg
0.3568,0,T2025_02307.jpg,T2025_02922.jpg
0.0112,1,T2025_01782.jpg,T2025_02361.jpg
0.7839,0,T2025_01805.jpg,T2025_00216.jpg
0.1603,0,T2025_02480.jpg,T2025_02405.jpg
0.6561,1,T2025_01681.jpg,T2025_02288.jpg
0.5515,1,T2025_00179.jpg,T2025_02917.jpg
0.0551,0,T2025_01289.jpg,T2025_02111.jpg
0.4186,0,T2025_01377.jpg,T2025_01490.jpg
-0.0191,1,T2025_02694.jpg,T2025_00331.jpg
0.2845,0,T2025_00809.jpg,T2025_00793.jpg
0.7854,1,T2025_02289.jpg,T2025_01207.jpg
0.6896,0,T2025_02474.jpg,T2025_02742.jpg
0.0654,1,T2025_02079.jpg,T2025_02555.jpg
0.3573,1,T2025_02233.jpg,T2025_02027.jpg
0.0833,0,T2025_01650.jpg,T2025_00368.jpg
0.0730,0,T2025_01591.jpg,T2025_02307.jpg
0.3091,0,T2025_02228.jpg,T2025_00998.jpg
0.2411,0,T2025_00541.jpg,T2025_01810.jpg
-0.0865,1,T2025_02965.jpg,T2025_01061.jpg
-0.1370,0,T2025_00974.jpg,T2025_02357.jpg
0.4752,1,T2025_01721.jpg,T2025_02198.jpg
-0.0965,0,T2025_00744.jpg,T2025_01979.jpg
0.6147,1,T2025_00828.jpg,T2025_00694.jpg
0.4115,0,T2025_01833.jpg,T2025_02336.jpg
0.0309,0,T2025_00314.jpg,T2025_01989.jpg
0.0239,0,T2025_03070.jpg,T2025_00468.jpg
0.3118,1,T2025_02498.jpg,T2025_02162.jpg
0.0537,1,T2025_02227.jpg,T2025_02238.jpg
0.2020,0,T2025_00682.jpg,T2025_01928.jpg
0.2435,0,T2025_02391.jpg,T2025_02318.jpg
-0.0160,1,T2025_02254.jpg,T2025_01675.jpg
0.6336,0,T2025_03033.jpg,T2025_02076.jpg
0.7486,1,T2025_00726.jpg,T2025_00987.jpg
0.1735,1,T2025_00148.jpg,T2025_00916.jpg
0.0771,1,T2025_01031.jpg,T2025_01620.jpg
0.1251,1,T2025_01137.jpg,T2025_01770.jpg
0.0878,0,T2025_00820.jpg,T2025_01679.jpg
0.2046,0,T2025_01318.jpg,T2025_03031.jpg
0.0375,0,T2025_00013.jpg,T2025_01664.jpg
0.8083,0,T2025_00701.jpg,T2025_02078.jpg
0.4893,1,T2025_02681.jpg,T2025_01389.jpg
0.0790,1,T2025_02018.jpg,T2025_01928.jpg
0.2111,1,T2025_03064.jpg,T2025_02704.jpg
0.5996,1,T2025_01201.jpg,T2025_00898.jpg
0.4971,0,T2025_00767.jpg,T2025_01133.jpg
-0.0711,0,T2025_01685.jpg,T2025_03060.jpg
0.1277,0,T2025_03046.jpg,T2025_02505.jpg
0.3917,1,T2025_00652.jpg,T2025_02633.jpg
